station_id,station_name,state_id,lat,lon,elevation_m
AMB6839,AIRQ_9317,,41.25122,-81.36484,
AMB6840,AIRQ_9318,,33.97486,-118.23538,
AMB6842,AIRQ_9321,,42.62971,-82.974,
AMB6845,AIRQ_9336,,32.95478,-96.8381,
AMB6847,AIRQ_9346,,40.41772,-91.40538,
AMB6854,AIRQ_9361,,37.24048,-93.29848,
AMB6855,AIRQ_9362,,43.18676,-89.23169,
AMB6858,AIRQ_9373,,44.07354,-87.70101,
AMB6859,AIRQ_9375,,41.47008,-81.70315,
AMB6860,AIRQ_9377,,31.19076,-94.78089,
AMB6862,AIRQ_9383,,37.14053,-94.31074,
AMB6865,AIRQ_9391,,31.33311,-94.75705,
AMB6866,AIRQ_9394,,43.19171,-89.4639,
AMB6868,AIRQ_9398,,34.08357,-118.34188,
AMB6872,AIRQ_9400,,41.34362,-82.06594,
AMB6874,AIRQ_9409,,42.55776,-83.44061,
AMB6876,AIRQ_9411,,33.90265,-118.09896,
AMB6878,AIRQ_9419,,41.40632,-81.6958,
AMB6880,AIRQ_9426,,37.42156,-122.10083,
AMB6883,AIRQ_9433,,34.07954,-118.36161,
AMB6886,AIRQ_9438,,33.93598,-118.21348,
AMB6889,AIRQ_9441,,41.24156,-81.84066,
AMB6890,AIRQ_9442,,34.07732,-118.38627,
AMB6891,AIRQ_9443,,41.41138,-81.93119,
AMB6892,AIRQ_9445,,41.68121,-83.62324,
AMB6894,AIRQ_9447,,39.61556,-77.69121,
AMB6895,AIRQ_9449,,42.98067,-83.75922,
AMB6898,AIRQ_9455,,38.72282,-77.80601,
AMB6901,AIRQ_9464,,34.08364,-118.36454,
AMB6904,AIRQ_9471,,35.62815,-120.68985,
AMB6906,AIRQ_9478,,32.86144,-97.31325,
AMB6908,AIRQ_9480,,39.36305,-77.1635,
AMB6910,AIRQ_9488,,43.25006,-83.78128,
AMB6912,AIRQ_9491,,42.56432,-83.02873,
AMB6916,AIRQ_9501,,36.1079,-115.29801,
AMB6917,AIRQ_9502,,34.64867,-120.45715,
AMB6918,AIRQ_9503,,34.08344,-118.35056,
AMB6919,AIRQ_9504,,42.23007,-83.19401,
AMB6921,AIRQ_9506,,42.42718,-83.33804,
AMB6925,AIRQ_9510,,35.62786,-120.69184,
AMB6928,AIRQ_9519,,42.18986,-83.18256,
AMB6930,AIRQ_9521,,34.02923,-118.49961,
AMB6935,AIRQ_9530,,41.47909,-81.76919,
AMB6936,AIRQ_9532,,39.00341,-94.12908,
AMB6939,AIRQ_9537,,40.46886,-86.10852,
AMB6943,AIRQ_9543,,41.23855,-81.33999,
AMB6944,AIRQ_9544,,41.49941,-81.66707,
AMB6946,AIRQ_9546,,39.75702,-121.84799,
AMB6949,AIRQ_9551,,41.58804,-81.50239,
AMB6951,AIRQ_9553,,33.93075,-118.32272,
AMB6953,AIRQ_9555,,34.03639,-84.62474,
AMB6955,AIRQ_9559,,38.78861,-77.51371,
AMB6957,AIRQ_9560,,42.32255,-83.4569,
AMB6958,AIRQ_9561,,41.39511,-81.46439,
AMB6959,AIRQ_9563,,36.80733,-119.71942,
AMB6963,AIRQ_9577,,41.07287,-85.19844,
AMB6967,AIRQ_9588,,34.03256,-118.49429,
AMB6971,AIRQ_9594,,39.16646,-93.87945,
AMB6976,AIRQ_9603,,41.41041,-81.53741,
AMB6978,AIRQ_9605,,37.3438,-92.92791,
AMB6979,AIRQ_9607,,41.70544,-81.35913,
AMB6981,AIRQ_9612,,40.44575,-99.37943,
AMB6988,AIRQ_9630,,34.09176,-117.90795,
AMB6997,AIRQ_9648,,37.20991,-93.34783,
AMB6999,AIRQ_9653,,36.71596,-76.23732,
AMB7000,AIRQ_9656,,38.75307,-77.0827,
AMB7003,AIRQ_9664,,38.79285,-77.6108,
AMB7009,AIRQ_9673,,39.37097,-76.5675,
AMB7010,AIRQ_9674,,45.10796,-87.61692,
AMB7015,AIRQ_9679,,37.37312,-121.84565,
AMB7020,AIRQ_9687,,38.99887,-77.40687,
AMB7024,AIRQ_9692,,38.85101,-77.1268,
AMB7025,AIRQ_9693,,33.93891,-117.24736,
AMB7028,AIRQ_9698,,37.18257,-93.29244,
AMB7032,AIRQ_9700,,41.45944,-84.55032,
AMB7034,AIRQ_9702,,41.67255,-86.31807,
AMB7036,AIRQ_9704,,39.8229,-76.99782,
AMB7038,AIRQ_9708,,36.18346,-85.4591,
AMB7040,AIRQ_9712,,43.07501,-87.95664,
AMB7042,AIRQ_9714,,38.772,-77.13637,
AMB7044,AIRQ_9716,,38.94687,-93.73724,
AMB7045,AIRQ_9717,,44.91287,-91.38882,
AMB7046,AIRQ_9718,,39.25102,-76.64619,
AMB7051,AIRQ_9723,,37.16006,-93.31718,
AMB7052,AIRQ_9724,,37.02511,-93.22463,
AMB7053,AIRQ_9725,,39.0447,-94.35089,
AMB7054,AIRQ_9726,,38.97847,-94.59436,
AMB7058,AIRQ_9730,,39.02749,-94.2559,
AMB7059,AIRQ_9731,,38.6735,-77.25467,
AMB7061,AIRQ_9735,,44.23664,-88.42445,
AMB7064,AIRQ_9740,,38.88391,-94.8033,
AMB7065,AIRQ_9742,,39.11825,-94.37714,
AMB7066,AIRQ_9743,,38.57359,-77.31633,
AMB7068,AIRQ_9745,,41.23781,-81.80446,
AMB7073,AIRQ_9753,,41.63743,-83.47829,
AMB7074,AIRQ_9754,,33.6425,-117.91674,
AMB7075,AIRQ_9759,,43.77576,-91.22134,
AMB7077,AIRQ_9761,,36.14404,-115.26158,
AMB7082,AIRQ_9767,,44.53004,-88.06169,
AMB7084,AIRQ_9770,,37.66848,-120.95895,
AMB7085,AIRQ_9772,,41.54437,-83.58867,
AMB7086,AIRQ_9773,,35.33864,-119.04678,
AMB7087,AIRQ_9775,,33.65529,-117.2989,
AMB7089,AIRQ_9779,,34.20125,-118.5914,
AMB7092,AIRQ_9781,,37.35269,-121.82326,
AMB7096,AIRQ_9791,,44.79905,-91.46601,
AMB7101,AIRQ_9801,,38.96195,-122.63295,
AMB7102,AIRQ_9802,,37.894,-122.29978,
AMB7107,AIRQ_9811,,39.5757,-76.98257,
AMB7108,AIRQ_9816,,34.0487,-118.24051,
AMB7109,AIRQ_9818,,41.74329,-93.59934,
AMB7112,AIRQ_9829,,39.28737,-76.72901,
AMB7119,AIRQ_9844,,39.28072,-76.86216,
AMB7120,AIRQ_9845,,40.57238,-98.39307,
AMB7122,AIRQ_9849,,40.15569,-75.86379,
AMB7128,AIRQ_9855,,36.12888,-115.24454,
AMB7129,AIRQ_9856,,39.31521,-76.46042,
AMB7130,AIRQ_9857,,36.297,-119.31286,
AMB7131,AIRQ_9858,,39.36249,-76.78087,
AMB7136,AIRQ_9866,,37.26992,-76.75649,
AMB7141,AIRQ_9878,,33.80359,-117.94248,
AMB7143,AIRQ_9882,,43.78267,-88.48001,
AMB7151,AIRQ_9896,,39.35683,-76.76405,
AMB7152,AIRQ_9899,,36.05192,-115.17152,
AMB7157,AIRQ_9903,,35.31748,-119.01958,
AMB7158,AIRQ_9904,,33.83905,-117.88438,
AMB7160,AIRQ_9915,,39.17723,-76.84496,
AMB7163,AIRQ_9918,,39.6672,-75.60167,
AMB7171,AIRQ_9932,,39.63866,-76.86695,
AMB7173,AIRQ_9935,,36.12594,-115.20766,
AMB7177,AIRQ_9942,,36.15731,-115.19418,
AMB7179,AIRQ_9944,,36.18788,-115.20663,
AMB7183,AIRQ_9950,,39.45924,-77.10827,
AMB7184,AIRQ_9951,,38.52529,-121.46503,
AMB7186,AIRQ_9957,,36.15946,-115.23454,
AMB7190,AIRQ_9966,,34.23601,-118.51418,
AMB7191,AIRQ_9967,,36.17752,-115.16133,
AMB7192,AIRQ_9968,,39.68087,-75.59017,
AMB7195,AIRQ_9971,,36.14476,-115.19036,
AMB7198,AIRQ_9974,,36.14366,-115.2256,
AMB7200,AIRQ_9979,,37.96209,-121.27273,
AMB7202,AIRQ_9981,,34.0487,-118.24051,
AMB7204,AIRQ_9984,,34.12302,-116.41593,
AMB7207,AIRQ_9989,,35.39772,-119.01839,
AMB7210,AIRQ_9993,,36.11586,-115.19906,
AMB7211,AIRQ_9995,,34.0646,-117.20388,
AMB7212,AIRQ_9996,,32.7485,-117.16142,
AMB7214,AIRQ_9998,,38.49675,-121.45814,
AMB84,AIRQ_10369,,41.51638,-72.99059,
AN002,West Phoenix,,33.4838,-112.1426,334.06080000000003
AN142,South DeKalb,,33.6906,-84.2731,242.0112
AN200,Indpls-Washington Park,,39.8108,-86.1147,231.95280000000002
AN222,"Davenport, 10th & Vine",,41.53,-90.5875,216.10320000000002
AN265,Essex,,39.31083,-76.47444,14.020800000000001
AN268,Piney Run,,39.7058,-79.0119,758.0376
AN273,HU-Beltsville,,39.0553,-76.8783,56.997600000000006
AN287,Boston - Roxbury,,42.3294,-71.0825,10.0584
AN354,BLAIR STREET,,38.65645,-90.19855,138.9888
AN406,Burdens Creek,,35.8894,-78.8747,92.0496
AN430,Taft,,39.12886,-84.50404,257.86080000000004
AN448,E Providence,,41.8403,-71.3617,-2.1336
AN631,Seattle-Beacon Hill,,47.56824,-122.30863,102.108
AN748,North OKC,,35.6128,-97.4722,356.92080000000004
AN792,Cheyenne NCore,,41.18222,-104.77834,1859.8896000000002
CQ031,Concord,,37.93917,-122.02472,25.908
CQ036,Clovis-N Villa Avenue,,36.81944,-119.71667,85.95360000000001
CQ045,Riverside-Rubidoux,,34.00056,-117.41528,249.936
CQ048,Lake Elsinore-W Flint Street,,33.67639,-117.33083,402.336
CQ052,Sacramento-Del Paso Manor,,38.61389,-121.36833,38.1
CQ057,Fontana-Arrow Highway,,34.10056,-117.49222,363.01680000000005
CQ062,Vallejo,,38.1025,-122.23806,29.8704
CQ070,Los Angeles-North Main Street,,34.06694,-118.22667,86.86800000000001
CQ071,Santa Clarita-Placerita,,34.38361,-118.52556,374.904
CQ073,Glendora-Laurel,,34.14444,-117.85,284.988
CQ088,Reseda,,34.19917,-118.53278,226.16160000000002
CQ145,Salinas HS,,36.69417,-121.62333,15.8496
CQ150,San Pablo-Rumrill Blvd,,37.96,-122.35639,9.144
CQ153,Anaheim-Pampas Ln,,33.83056,-117.93861,41.148
CQ171,Mira Loma Van Buren,,33.99639,-117.4925,231.03840000000002
CQ194,Compton-700 North Bullis Road,,33.90145,-118.20499,21.945600000000002
CQ227,Fresno-Garland,,36.785322,-119.774174,99.9744
CQ231,Chico-East Avenue,,39.76168,-121.84047,67.9704
QCV,Copperview,,40.59806,-111.89417,1343.8632
QHV,Harrisville,,41.3028,-111.9883,1317.9552
QHW,Hawthorne,,40.7335,-111.8717,1310.9448
QLN,Lindon,,40.3388,-111.7133,1444.1424000000002
QNR,Near Road,,40.66284,-111.9018,1305.1536
QRP,Rose Park,,40.7955,-111.9309,1289.9136
QUTTC,Utah Technical Center,,40.7771,-111.945,1289.9136
