station_id,station_name,state_id,lat,lon,elevation_m
CQ053,Elk Grove - Bruceville Road,CA,38.30306,-121.42028,7.010400000000001
CQ056,Lake Gregory,CA,34.24139,-117.27556,1387.1448
CQ058,San Bernardino,CA,34.10667,-117.27361,305.1048
CQ073,Glendora-Laurel,CA,34.14444,-117.85,284.988
CQ076,Carmel Valley-Ford Rd,CA,36.48194,-121.73333,126.492
CQ088,Reseda,CA,34.19917,-118.53278,226.16160000000002
CQ090,West Los Angeles-VA Hospital,CA,34.05056,-118.45667,60.96
CQ098,Redding-Health Dept Roof,CA,40.55139,-122.38083,149.0472
CQ103,Barstow,CA,34.89389,-117.02444,691.8960000000001
CQ121,Westmorland-W 1st Street,CA,33.0325,-115.62361,-32.004000000000005
CQ129,Sloughhouse,CA,38.49444,-121.21111,70.104
CQ132,Woodland-Gibson Rd,CA,38.66056,-121.73056,10.972800000000001
CQ133,Nipomo-Regional Park,CA,35.03167,-120.50083,123.1392
CQ150,San Pablo-Rumrill Blvd,CA,37.96,-122.35639,9.144
CQ154,Vacaville-Ulatis Dr,CA,38.35667,-121.95,32.9184
CQ160,Yosemite NP-Turtleback Dome,CA,37.7114,-119.7058,1610.8680000000002
CQ162,Death Valley Natl Park,CA,36.507,-116.8478,124.968
CQ163,Joshua Tree-National Monument,CA,34.0676,-116.3889,1239.9264
CQ164,Sequoia & Kings Canyon Np,CA,36.4875,-118.8269,561.1368
CQ171,Mira Loma Van Buren,CA,33.99639,-117.4925,231.03840000000002
CQ172,Carrizo Plains School-9640 Carrizo,CA,35.35472,-120.04,612.0384
CQ173,Kernville-NPS,CA,35.75326,-118.4174,844.9056
CQ174,Pinehurst-NPS,CA,36.69546,-119.0188,1249.9848
CQ179,Blythe-West Murphy Street,CA,33.6122,-114.601,121.0056
CQ183,Nipomo-Guadalupe Road,CA,35.02079,-120.56389,42.062400000000004
CQ187,Red Hills,CA,35.64366,-120.23134,711.0984000000001
CQ192,Pico Rivera-4144 San Gabriel,CA,34.01028,-118.06861,74.9808
CQ194,Compton-700 North Bullis Road,CA,33.90145,-118.20499,21.945600000000002
CQ199,San Diego-Kearny Villa Road,CA,32.84556,-117.12389,134.112
CQ213,Ukiah-County Library,CA,39.15111,-123.20667,185.928
CQ228,Lebec,CA,34.84155,-118.86058,1068.9336
CQ231,Chico-East Avenue,CA,39.76168,-121.84047,67.9704
CQ237,San Lorenzo Valley Middle School AMS,CA,37.06315,-122.0831,106.9848
CQ242,Otay Mesa - Donovan Correctional Facility,CA,32.57944,-116.92944,189.8904
CQ243,Atascadero - Lift Station 5,CA,35.49453,-120.66617,257.86080000000004
CQ254,Mammoth Lakes-Gateway HC,CA,37.64576,-118.96654,2391.156
CQ258,Long Beach - Route 710 Near Road,CA,33.85944,-118.20028,11.8872
CQ263,Sacramento - Bercut Drive,CA,38.59333,-121.50375,10.0584
CQ271,Paradise - Clark Road,CA,39.75786,-121.60791,561.1368
CQ272,Fresno-Hamilton and Winery,CA,36.72621,-119.73249,96.9264
CQ273,Bakersfield-Westwind,CA,35.37695,-119.04389,124.0536
CRSO,"Crooked Riv at Smith Rock St. Park nr Terrebonne, OR",OR,44.3675,-121.138888889,816.864
DOHS2,BAKER PARK,SD,43.97917,-103.425,1424.6352000000002
FIS,"Fish Lake near Ashland, OR",OR,42.3777777778,-122.347222222,1416.7104000000002
G6254,GW6254 WATERVLIET,NY,42.73267,-73.726,73.152
GRWLD,Greeley - Weld Co. Tower,CO,40.38637,-104.73744,1474.0128
GSLM,Great Salt Lake Minerals,UT,41.296997,-112.269075,1283.8176
HENI,"Henrys Fork near Lake, ID",ID,44.595,-111.35,1966.2648000000002
HPWO,"Howard Prairie Dam Weather Station, OR",OR,42.215,-122.371944444,1405.1280000000002
HRWM8,HELENA,MT,46.73167,-112.01917,1158.24
KAC,"KACHESS RESERVOIR,RIVER AND WEATHER STATION",WA,47.2647222222,-121.204444444,687.0192000000001
KETI,Ketchum Ranger Station,ID,43.6816666667,-114.362777778,1795.2720000000002
LDOI1,LEADORE CREEK,ID,44.70192,-113.34692,1874.52
MODW2,MOOREFIELD,WV,39.07056,-78.94139,290.1696
MTCW2,MITCHELL MOUNTAIN,WV,38.54444,-79.34806,853.44
NAA,Neil Armstrong Academy,UT,40.71152,-112.01448,1298.448
NAOG1,ARMUCHEE,GA,34.6997,-85.15653,351.12960000000004
NM1H,1H San Juan Substation,NM,36.79667,-108.4725,1642.872
NM2LL,2LL Los Lunas,NM,34.8147,-106.7396,1488.6432
NM3CR,3CRD Coyote Ranger District,NM,36.18773,-106.69838,2229.0024000000003
NM3SF,3SFA Santa Fe Airport,NM,35.61975,-106.07968,1929.9936
NM5ZR,5ZR Carlsbad,NM,32.38,-104.26222,975.36
NM5ZS,5ZS Hobbs Jefferson,NM,32.72683,-103.12298,1110.0816
NM6CM,6CM Anthony,NM,32.00361,-106.59917,1167.6888000000001
NM6O,6O La Union,NM,31.91867,-106.63297,1161.288
ODEQ410170122,Bend Road Department,OR,44.0219,-121.2602,1135.0752
OJ,Ojai - Ojai Ave,CA,34.44804,-119.23131,235.9152
OXCAR,Carpinteria,CA,34.402881,-119.457419,136.8552
OXLOM,Lompoc HS & P,CA,34.725503,-120.427647,220.06560000000002
OXLPH,Lompoc H ST,CA,34.637914,-120.456586,32.004000000000005
PSA04,Liberty,PA,40.32,-79.87,334.97520000000003
PSA07,Parkway East (Near Road),PA,40.44,-79.86,360.88320000000004
PSA08,South Fayette,PA,40.38,-80.17,390.144
PSC14,Lancaster,PA,40.05,-76.28,106.9848
PSC18,Norristown,PA,40.11,-75.31,85.34400000000001
PSC24,Beaver Falls,PA,40.75,-80.31,227.38080000000002
PSC27,Freemansburg,PA,40.63,-75.34,92.0496
PSC30,Johnstown,PA,40.31,-78.92,358.74960000000004
PSC32,New Castle,PA,41.0,-80.35,231.64800000000002
PSC35,State College,PA,40.81,-77.88,335.28000000000003
PSC36,Strongstown,PA,40.56,-78.92,565.7088
PSC39,Brighton Township,PA,40.69,-80.36,352.34880000000004
PSC42,Carlisle,PA,40.25,-77.18,48.1584
PSC46,Methodist Hill,PA,39.96,-77.48,189.5856
PSC54,York Downwind,PA,39.86,-76.46,75.2856
PSC58,Arendtsville,PA,39.92,-77.31,267.9192
PSC59,Fort McIntosh,PA,40.69,-80.3,284.0736
PSC60,Marcus Hook,PA,39.82,-75.41,5.1816
PU,Piru - Pacific Ave,CA,34.40426,-118.80991,193.8528
QBG,Brigham City 3,UT,41.48993,-112.02144,1318.8696
QBV,Bountiful - Viewmont,UT,40.9029,-111.8844,1311.8592
QCV,Copperview,UT,40.59806,-111.89417,1343.8632
QHU,Hurricane,UT,37.179,-113.3052,989.076
QIP,Inland Port,UT,40.8079,-112.08772,1288.9992
QNW,Washakie Reservation,UT,41.94467,-112.23377,1371.6000000000001
QRP,Rose Park,UT,40.7955,-111.9309,1289.9136
QRS,Roosevelt,UT,40.2943,-110.009,1588.008
QSM,Smithfield,UT,41.84278,-111.85194,1374.0384000000001
QSPA3,SUNSET POINT,AZ,34.18847,-112.13467,1030.2240000000002
QV4,Vernal,UT,40.46472,-109.56083,1666.0368
RLNM5,RED LAKE,MN,47.87075,-95.03022,368.5032
RTFO3,RED BUTTE,OR,43.53628,-117.83172,1359.4080000000001
STNI1,STANLEY,ID,44.16911,-114.92587,1988.2104000000002
SV,Simi Valley - Cochran,CA,34.2764,-118.68375,316.0776
TEKN5,10K,NM,35.20847,-106.43586,3060.192
TO,Thousand Oaks - Moorpark Rd,CA,34.21014,-118.8705,246.888
UABRB,Above Red Butte Reservoir (ABRB),UT,40.780567,-111.807222,1673.9616
UATKF,Knowlton Fork (KF),UT,40.810122,-111.76695,2012.8992
WBB,U of U William Browning Building,UT,40.76623,-111.84755,1464.8688
WFDEW,Dewey Beach,DE,38.68134,-75.07507,3.6576000000000004
WFDGS,Dougs 57A,WA,45.67603,-121.2346,23.4696
WFDIN,Dinner Key Light 1,FL,25.71334,-80.21056,0.0
WFDOG,Dog Bar Breakwater,MA,42.58261,-70.67235,0.0
WFGBZ,Gulf Breeze,FL,30.360286,-87.155193,3.048
WFGLF,Gulf Shores - Foley,AL,30.36299,-87.64788,17.9832
WFJNB,Jones Beach Light 8,WA,46.15028,-123.29751,0.0
WFKAI,Kailua,HI,21.4,-157.73,0.6096
WFMAC,Fort Macon,NC,34.70049,-76.68824,4.8768
WFMAN,Manzanita,OR,45.70385,-123.93864,10.668000000000001
WFMAY,Cape May,NJ,38.96991,-74.96145,2.7432000000000003
WFMRH,The Wall Marker 40,OR,45.68312,-120.7972,49.0728
WFPTL,Point Lookout,MD,38.0412,-76.32256,0.0
WFROW,Rowena,OR,45.67874,-121.27482,24.6888
WFTEX,Texas City,TX,29.36552,-94.95127,3.6576000000000004
